year;code;city;type;GDP;GDPPC
2018;3303302;Niterói;Metrópole;40356678,94;78854,6
2018;3303401;Nova Friburgo;Centro Subregional;5215052,472;27435,52
2018;3303500;Nova Iguaçu;Metrópole;16818602,73;20538,67
2018;3303609;Paracambi;Metrópole;974072,015;18799,04
2018;3303708;Paraíba do Sul;Centro Local;993786,809;22562,99
2018;3303807;Paraty;Centro Local;2619517,696;61447,75
2018;3303856;Paty do Alferes;Centro Local;542657,218;19606,08
2018;3303906;Petrópolis;Metrópole;12672637,29;41456,25
2018;3303955;Pinheiral;Capital Regional;542038,832;21732,84
2018;3304003;Piraí;Capital Regional;1852601,2;63885
2018;3304102;Porciúncula;Centro Local;350060,878;18689,85
2018;3304110;Porto Real;Centro Local;2856208,614;147371,58
2018;3304128;Quatis;Centro de Zona;264978,564;18706,57
2018;3304144;Queimados;Metrópole;3589830,544;24050,05
2018;3304151;Quissamã;Centro Local;2471429,764;101931,44
2018;3304201;Resende;Centro Subregional;8425983,321;64649,16
2018;3304300;Rio Bonito;Centro de Zona;1660195,13;27755,96
2018;3304409;Rio Claro;Centro Local;401549,841;21763,04
2018;3304508;Rio das Flores;Centro Local;205313,742;22263,47
2018;3304524;Rio das Ostras;Centro Local;8582561,098;58789,09
2018;3304557;Rio de Janeiro;Metrópole;364052058,2;54426,08
2018;3304607;Santa Maria Madalena;Centro Local;181421,067;17415,87
2018;3304706;Santo Antônio de Pádua;Centro de Zona;1086943,101;25660,26
2018;3304755;São Francisco de Itabapoana;Centro Local;1023340,002;24249,19
2018;3304805;São Fidélis;Centro Local;695181,103;17997,75
2018;3304904;São Gonçalo;Metrópole;18501295,97;17167,6
2018;3305000;São João da Barra;Centro Local;7203741,965;199339,81
2018;3305109;São João de Meriti;Metrópole;9308682,964;19726,47
2018;3305133;São José de Ubá;Centro Local;204855,341;28715,35
2018;3305158;São José do Vale do Rio Preto;Centro Local;532113,112;24555,29
2018;3305208;São Pedro da Aldeia;Centro Local;2289291,388;22259,41
2018;3305307;São Sebastião do Alto;Centro Local;203323,248;21801,76
2018;3305406;Sapucaia;Centro Local;736526,973;40457,4
2018;3305505;Saquarema;Centro Local;3091088,809;35244,56
2018;3305554;Seropédica;Metrópole;4462276,684;51442,5
2018;3305604;Silva Jardim;Centro Local;465703,457;21389,03
2018;3305703;Sumidouro;Centro Local;447967,516;28758,27
2018;3305752;Tanguá;Centro Local;550372,345;16249,55
2018;3305802;Teresópolis;Centro Subregional;5155905,278;28503,62
2018;3305901;Trajano de Moraes;Centro Local;195797,976;18452,36
2018;3306008;Três Rios;Centro de Zona;3956600,645;48575,26
2018;3306107;Valença;Centro de Zona;2564835,559;33675,61
2018;3306156;Varre-Sai;Centro Local;187032,989;17174,75
2018;3306206;Vassouras;Centro Local;977185,787;26624,86
2018;3306305;Volta Redonda;Capital Regional;13764889,46;50606,58
2018;3500105;Adamantina;Centro de Zona;1084405,125;30962,66
2018;3500204;Adolfo;Centro Local;92373,72;25867,75
2018;3500303;Aguaí;Centro Local;1008187,311;28041,03
2018;3500402;Águas da Prata;Centro Local;168304,728;20683,88
2018;3500501;Águas de Lindóia;Centro Local;491522,068;26427,34
2018;3500550;Águas de Santa Bárbara;Centro Local;166830,491;27620,94
2018;3500600;Águas de São Pedro;Centro Local;135946,643;40220,9
2018;3500709;Agudos;Centro Local;2203350,254;59513,01
2018;3500758;Alambari;Centro Local;100497,292;16981,63
2018;3500808;Alfredo Marcondes;Centro Local;83372,758;20104,35
2018;3500907;Altair;Centro Local;106832,795;25842,48
2018;3501004;Altinópolis;Centro Local;497723,203;30792,08
2018;3501103;Alto Alegre;Centro Local;107711,975;26207,29
2018;3501152;Alumínio;Metrópole;2105104,507;113887,93
2018;3501202;Álvares Florence;Centro Local;119696,027;32245,7
2018;3501301;Álvares Machado;Centro Local;530717,813;21374,06
2018;3501400;Álvaro de Carvalho;Centro Local;49886,48;9632,45
2018;3501509;Alvinlândia;Centro Local;51906,344;16190,38
2018;3501608;Americana;Capital Regional;11332408,17;47793,48
2018;3501707;Américo Brasiliense;Centro Local;959435,488;24008,7
2018;3501806;Américo de Campos;Centro Local;117732,464;19767,04
2018;3501905;Amparo;Centro de Zona;4646509,88;64804,88
2018;3502002;Analândia;Centro Local;183993,634;37298,53
2018;3502101;Andradina;Centro Subregional;1922486,331;33661,69
2018;3502200;Angatuba;Centro Local;1008411,936;40386,56
2018;3502309;Anhembi;Centro Local;179886,178;27144,44
2018;3502408;Anhumas;Centro Local;74825,193;18317,06
2018;3502507;Aparecida;Centro de Zona;1082773,381;29969,65
2018;3502606;Aparecida d'Oeste;Centro Local;128569,452;30365,95
2018;3502705;Apiaí;Centro de Zona;594687,476;24247,23
2018;3502754;Araçariguama;Metrópole;3270859,003;149668,66
2018;3502804;Araçatuba;Capital Regional;7349421,342;37521,17
2018;3502903;Araçoiaba da Serra;Capital Regional;861981,608;25731,56
2018;3503000;Aramina;Centro Local;126608,221;22669,33
2018;3503109;Arandu;Centro Local;117579,437;18522,28
2018;3503158;Arapeí;Centro Local;30703,81;12390,56
2018;3503208;Araraquara;Capital Regional;9409114,424;40253,93
2018;3503307;Araras;Centro Subregional;5565138,216;41863,92
2018;3503356;Arco-Íris;Centro Local;53015,126;29273,95
2018;3503406;Arealva;Centro Local;230787,867;27135,55
2018;3503505;Areias;Centro Local;43127,618;11126,84
2018;3503604;Areiópolis;Centro Local;143002,102;12884,23
2018;3503703;Ariranha;Centro Local;728583,054;76108,12
2018;3503802;Artur Nogueira;Centro Local;1184269,482;22156,59
2018;3503901;Arujá;Metrópole;6155414,339;69588,09
2018;3503950;Aspásia;Centro Local;35205,302;19290,58
2018;3504008;Assis;Centro Subregional;3363335,667;32443,96
2018;3504107;Atibaia;Metrópole;7140404,267;50498,62
2018;3504206;Auriflama;Centro de Zona;304810,51;20155,43
2018;3504305;Avaí;Centro Local;271908,052;50644,08
2018;3504404;Avanhandava;Centro Local;319465,294;23782,13
2018;3504503;Avaré;Centro Subregional;2737160,757;30391,62
2018;3504602;Bady Bassitt;Capital Regional;353420,964;20504,81
2018;3504701;Balbinos;Centro Local;57562,788;10405,42
2018;3504800;Bálsamo;Centro Local;203039,716;22575,02
2018;3504909;Bananal;Centro Local;184553,745;16937,75
2018;3505005;Barão de Antonina;Centro Local;53275,613;15482,6
2018;3505104;Barbosa;Centro Local;94911,097;12939,48
2018;3505203;Bariri;Centro de Zona;1160199,259;33185,53
2018;3505302;Barra Bonita;Centro de Zona;1282531,674;35500,64
2018;3505351;Barra do Chapéu;Centro Local;81216,322;14278,54
2018;3505401;Barra do Turvo;Centro Local;91019,789;11840,74
2018;3505500;Barretos;Centro Subregional;4859369,075;40046,22
2018;3505609;Barrinha;Centro Local;517656,128;15960,29
2018;3505708;Barueri;Metrópole;50566643,99;186382,33
2018;3505807;Bastos;Centro Local;959525,153;45791,98
2018;3505906;Batatais;Centro Local;1590068,481;25636,34
2018;3506003;Bauru;Capital Regional;14642060,76;39121,44
2018;3506102;Bebedouro;Centro de Zona;3344551,366;43191,17
2018;3506201;Bento de Abreu;Centro Local;167547,352;56699,61
2018;3506300;Bernardino de Campos;Centro Local;220258,53;19777,19
2018;3506359;Bertioga;Capital Regional;1690596,244;27384,29
2018;3506409;Bilac;Centro Local;193041,289;24284,98
2018;3506508;Birigui;Centro de Zona;3336569,6;27268,69
2018;3506607;Biritiba Mirim;Centro Local;687602,587;21320,35
2018;3506706;Boa Esperança do Sul;Centro Local;309484,033;20877,23
2018;3506805;Bocaina;Centro Local;217465,699;17819,21
2018;3506904;Bofete;Centro Local;187116,06;16223
2018;3507001;Boituva;Capital Regional;2381517,146;39829,36
2018;3507100;Bom Jesus dos Perdões;Metrópole;908427,959;36485,98
2018;3507159;Bom Sucesso de Itararé;Centro Local;62659,767;15972,41
2018;3507209;Borá;Centro Local;70889,584;84796,15
2018;3507308;Boracéia;Centro Local;383171,533;80228,55
2018;3507407;Borborema;Centro Local;372245,412;23374,91
2018;3507456;Borebi;Centro Local;65278,153;24905,82
2018;3507506;Botucatu;Centro Subregional;4623409,471;31925,21
2018;3507605;Bragança Paulista;Centro Subregional;6305506,737;37813,45
2018;3507704;Braúna;Centro Local;98162,789;17435,66
2018;3507753;Brejo Alegre;Centro Local;83159,081;29271,06
2018;3507803;Brodowski;Centro Local;668979,715;27203,14
2018;3507902;Brotas;Centro Local;657853,884;27225,67
2018;3508009;Buri;Centro Local;413706,034;20905,86
2018;3508108;Buritama;Centro Local;635662,408;37385,31
2018;3508207;Buritizal;Centro Local;177965,495;40019,23
2018;3508306;Cabrália Paulista;Centro Local;82550,447;19260,49
2018;3508405;Cabreúva;Centro de Zona;4677142,2;95518,16
2018;3508504;Caçapava;Capital Regional;4318444,515;46192,5
2018;3508603;Cachoeira Paulista;Centro Local;608491,61;18401,78
2018;3508702;Caconde;Centro Local;357342,129;18846,16
2018;3508801;Cafelândia;Centro Local;505032,848;28550,67
2018;3508900;Caiabu;Centro Local;58214,357;13893,64
2018;3509007;Caieiras;Metrópole;3556312,285;35517,31
2018;3509106;Caiuá;Centro Local;75610,509;13036,29
2018;3509205;Cajamar;Metrópole;16970110,95;224359,59
2018;3509254;Cajati;Centro Local;1452475,489;50776,98
2018;3509304;Cajobi;Centro Local;155965,846;14873,72
2018;3509403;Cajuru;Centro Local;572165,498;22061,52
2018;3509452;Campina do Monte Alegre;Centro Local;108651,045;18135,71
2018;3509502;Campinas;Capital Regional;61397262,53;51417,44
2018;3509601;Campo Limpo Paulista;Centro de Zona;2111048,316;25211,06
2018;3509700;Campos do Jordão;Centro Local;1247875,469;24107,48
2018;3509809;Campos Novos Paulista;Centro Local;141778,019;28746,56
2018;3509908;Cananéia;Centro Local;300656,908;23977,74
2018;3509957;Canas;Centro Local;104579,557;20623,06
2018;3510005;Cândido Mota;Centro Local;1166473,634;37372,6
2018;3510104;Cândido Rodrigues;Centro Local;100100,772;35917,03
2018;3510153;Canitar;Centro Local;188668,21;36713,02
2018;3510203;Capão Bonito;Centro Local;906462,811;19221,42
2018;3510302;Capela do Alto;Centro Local;272471,347;13344,01
2018;3510401;Capivari;Centro de Zona;2059704,038;37353,4
2018;3510500;Caraguatatuba;Centro Local;3325920,049;27802,88
2018;3510609;Carapicuíba;Metrópole;5745311,023;14413,33
2018;3510708;Cardoso;Centro Local;255539,278;20770,49
2018;3510807;Casa Branca;Centro Local;831167,961;27488,44
2018;3510906;Cássia dos Coqueiros;Centro Local;148915,3;58581,94
2018;3511003;Castilho;Centro Local;864943,672;41708,15
2018;3511102;Catanduva;Centro Subregional;4195220,659;34611,18
2018;3511201;Catiguá;Centro Local;116893,229;15079,11
2018;3511300;Cedral;Capital Regional;312425,155;34238,37
2018;3511409;Cerqueira César;Centro Local;605187,347;30605,21
2018;3511508;Cerquilho;Centro Local;1833225,493;38133,41
2018;3511607;Cesário Lange;Centro Local;432253,652;24128,03
2018;3511706;Charqueada;Centro Local;353905,359;20806,95
2018;3511904;Clementina;Centro Local;219808,969;25945,35
2018;3512001;Colina;Centro Local;1107893,43;60218,14
2018;3512100;Colômbia;Centro Local;330045,713;53207,43
2018;3512209;Conchal;Centro Local;692286,465;24884,49
2018;3512308;Conchas;Centro Local;352392,033;19830,73
2018;3512407;Cordeirópolis;Centro Local;2822221,977;116519,63
2018;3512506;Coroados;Centro Local;165503,865;27648,49
2018;3512605;Coronel Macedo;Centro Local;76871,211;16258,72
2018;3512704;Corumbataí;Centro Local;248561,384;61418,68
2018;3512803;Cosmópolis;Capital Regional;1591090,836;22410,36
2018;3512902;Cosmorama;Centro Local;335896,046;45912,53
2018;3513009;Cotia;Metrópole;12534568,98;51225,49
2018;3513108;Cravinhos;Centro Local;1195728,544;34165,63
2018;3513207;Cristais Paulista;Centro Local;193172,625;22617,1
2018;3513306;Cruzália;Centro Local;104534,081;49778,13
2018;3513405;Cruzeiro;Centro de Zona;2435818,473;29743,19
2018;3513504;Cubatão;Capital Regional;13183238,55;101597,09
2018;3513603;Cunha;Centro Local;259049,856;11971,43
2018;3513702;Descalvado;Centro Local;1586427,822;47327,8
2018;3513801;Diadema;Metrópole;14671971,22;34855,75
2018;3513850;Dirce Reis;Centro Local;57390,648;32133,62
2018;3513900;Divinolândia;Centro Local;279536,942;24940,84
2018;3514007;Dobrada;Centro Local;115400,961;13045,55
2018;3514106;Dois Córregos;Centro Local;647887,011;23896,69
2018;3514205;Dolcinópolis;Centro Local;46290,914;21845,64
2018;3514304;Dourado;Centro Local;627179,994;70723,95
2018;3514403;Dracena;Centro de Zona;1199690,637;25779,84
2018;3514502;Duartina;Centro Local;237278,83;19047,83
2018;3514601;Dumont;Centro Local;228990,752;23587,84
2018;3514700;Echaporã;Centro Local;125442,017;20426,97
2018;3514809;Eldorado;Centro Local;321142,103;20795,32
2018;3514908;Elias Fausto;Centro Local;706704,446;40144,54
2018;3514924;Elisiário;Centro Local;63736,743;17685
2018;3514957;Embaúba;Centro Local;52162,565;21238,83
2018;3515004;Embu das Artes;Metrópole;13248193,38;48914,66
2018;3515103;Embu-Guaçu;Metrópole;1121893,472;16293,33
2018;3515129;Emilianópolis;Centro Local;61747,364;19284
2018;3515152;Engenheiro Coelho;Centro Local;663314,37;32701,36
2018;3515186;Espírito Santo do Pinhal;Centro de Zona;1433232,856;32436,36
2018;3515194;Espírito Santo do Turvo;Centro Local;78691,602;16466,12
2018;3515202;Estrela d'Oeste;Centro Local;626112,641;74377,84
2018;3515301;Estrela do Norte;Centro Local;50590,346;18316,56
2018;3515350;Euclides da Cunha Paulista;Centro Local;159117,924;16893,29
2018;3515400;Fartura;Centro Local;370628,231;23162,82
2018;3515509;Fernandópolis;Centro de Zona;2006103,79;29148,74
2018;3515608;Fernando Prestes;Centro Local;191407,747;33167,17
2018;3515657;Fernão;Centro Local;50029,405;29359,98
2018;3515707;Ferraz de Vasconcelos;Metrópole;3137940,196;16344,03
2018;3515806;Flora Rica;Centro Local;37968,418;25329,16
2018;3515905;Floreal;Centro Local;63979;21806,07
2018;3516002;Flórida Paulista;Centro Local;206633,673;14264,37
2018;3516101;Florínea;Centro Local;136091,384;50422,89
2018;3516200;Franca;Centro Subregional;9992981,253;28518,78
2018;3516309;Francisco Morato;Metrópole;1517245,4;8719,4
2018;3516408;Franco da Rocha;Metrópole;2995316,152;19650,05
2018;3516507;Gabriel Monteiro;Centro Local;74118,403;26699,71
2018;3516606;Gália;Centro Local;143174,887;21643,97
2018;3516705;Garça;Centro de Zona;1192415,745;26874,37
2018;3516804;Gastão Vidigal;Centro Local;76518,946;16095,7
2018;3516853;Gavião Peixoto;Centro Local;887102,113;186287,72
2018;3516903;General Salgado;Centro de Zona;248503,178;22848,77
2018;3517000;Getulina;Centro Local;185155,151;16284,53
2018;3517109;Glicério;Centro Local;101505,734;21142,62
2018;3517208;Guaiçara;Centro Local;196222,395;16298,89
2018;3517307;Guaimbê;Centro Local;75599,799;13163,82
2018;3517406;Guaíra;Centro Local;3249524,055;80169,84
2018;3517505;Guapiaçu;Capital Regional;549431,474;26008,59
2018;3517604;Guapiara;Centro Local;326393,673;18874,32
2018;3517703;Guará;Centro Local;439580,671;20804,61
2018;3517802;Guaraçaí;Centro Local;273862,21;32770,4
2018;3517901;Guaraci;Centro Local;329127,002;29683,17
2018;3518008;Guarani d'Oeste;Centro Local;35546,471;17755,48
2018;3518107;Guarantã;Centro Local;174176,163;26176,16
2018;3518206;Guararapes;Centro de Zona;909954,305;27764,52
2018;3518305;Guararema;Metrópole;1413582,278;47997,77
2018;3518404;Guaratinguetá;Centro Subregional;5672184,125;46849,29
2018;3518503;Guareí;Centro Local;222781,799;12279,22
2018;3518602;Guariba;Centro Local;899806,498;22657,16
2018;3518701;Guarujá;Capital Regional;8599008,831;27031,81
2018;3518800;Guarulhos;Metrópole;61325724,49;44897,7
2018;3518859;Guatapará;Centro Local;212860,234;28000,56
2018;3518909;Guzolândia;Centro Local;65820,615;12594,84
2018;3519006;Herculândia;Centro Local;313971,997;33182,41
2018;3519055;Holambra;Centro Local;970052,535;66537,66
2018;3519071;Hortolândia;Capital Regional;13116393,02;57691,75
2018;3519105;Iacanga;Centro Local;427955,46;37023,57
2018;3519204;Iacri;Centro Local;191441,42;30157,75
2018;3519253;Iaras;Centro Local;152535,578;17031,66
2018;3519303;Ibaté;Centro Local;849194,412;24454,14
2018;3519402;Ibirá;Centro Local;251106,339;20475,08
2018;3519501;Ibirarema;Centro Local;183537,298;23951,1
2018;3519600;Ibitinga;Centro Local;1523757,346;25630,47
2018;3519709;Ibiúna;Centro Local;1701924,431;21746,5
2018;3519808;Icém;Centro Local;173790,66;21243,2
2018;3519907;Iepê;Centro Local;247259,166;30435,64
2018;3520004;Igaraçu do Tietê;Centro Local;303425,157;12335,36
2018;3520103;Igarapava;Centro Local;1179673,378;39002,62
2018;3520202;Igaratá;Centro Local;180642,393;19049,08
2018;3520301;Iguape;Centro Local;1169819,794;38078,83
2018;3520400;Ilhabela;Centro Local;14401224,6;419457,22
2018;3520426;Ilha Comprida;Centro Local;1339968,201;122204,12
2018;3520442;Ilha Solteira;Centro de Zona;625342,869;23525,05
2018;3520509;Indaiatuba;Capital Regional;15596305,25;63166,46
2018;3520608;Indiana;Centro Local;64130,056;13109,17
2018;3520707;Indiaporã;Centro Local;95550;24449,85
2018;3520806;Inúbia Paulista;Centro Local;138261,53;34888,1
2018;3520905;Ipaussu;Centro Local;373010,794;25086,47
2018;3521002;Iperó;Capital Regional;648432,512;17873
2018;3521101;Ipeúna;Centro Local;696293,27;94080,97
2018;3521150;Ipiguá;Centro Local;107465,845;20253,65
2018;3521200;Iporanga;Centro Local;51274,45;12098,74
2018;3521309;Ipuã;Centro Local;358852,955;22139,12
2018;3521408;Iracemápolis;Centro Local;1990597,155;83477,19
2018;3521507;Irapuã;Centro Local;156745,815;19748,75
2018;3521606;Irapuru;Centro Local;88061,031;10659,85
2018;3521705;Itaberá;Centro Local;521461,62;29569,7
2018;3521804;Itaí;Centro Local;601067,753;22376,97
2018;3521903;Itajobi;Centro Local;1599308,911;105038,02
2018;3522000;Itaju;Centro Local;87323,591;23089,26
2018;3522109;Itanhaém;Capital Regional;1885630,928;18763,24
2018;3522158;Itaoca;Centro Local;41298,592;12416,89
2018;3522208;Itapecerica da Serra;Metrópole;3660938,18;21079,61
2018;3522307;Itapetininga;Centro Subregional;4754148,451;29304,81
2018;3522406;Itapeva;Centro Subregional;2521974,41;26860,38
2018;3522505;Itapevi;Metrópole;12172060,62;51939,22
